Month,Revenue ($),Foot Traffic (Visitors),E-commerce Orders (#),Product Category,Sales by Product Category ($),Social Media Platform,Campaign Type,Impressions,Engagements,Marketing Spend ($),Email Opens,Email Click-Throughs,Inventory Level (Units),Customer Source,Customer Feedback (Rating),Customer Gender,Customer Age,Customer Income ($),Bundling Indicator
2/3/2022,7000,500,9,Home Goods,8000,Email,Networking Event,794,500,1000,493,292,200,Events,3,Female,20,40000,0
2/3/2022,5000,100,7,Clothing,2000,Email,Social Media,6597,3000,500,142,63,200,Social Media,4,Female,40,40000,0
2/4/2022,7000,500,7,Accessories,5000,Facebook,Social Media,6912,50,100,69,123,50,Events,3,Female,50,40000,1
2/4/2022,7000,700,10,Clothing,5000,Instagram,In-Store Event,9336,200,1000,444,100,400,Community,2,Male,40,40000,0
2/4/2022,3000,300,5,Accessories,8000,LinkedIn,Email,12325,1000,1000,311,118,400,Community,1,Non-Binary,20,60000,0
2/4/2022,10000,500,10,Accessories,1000,Instagram,Social Media,7178,500,500,393,77,100,Social Media,3,Female,50,60000,0
2/5/2022,10000,500,7,Clothing,5000,Instagram,Networking Event,10827,1000,1000,173,180,100,Community,1,Non-Binary,60,20000,0
2/5/2022,7000,1000,13,Clothing,2000,Instagram,Social Media,5520,50,100,335,198,400,Social Media,2,Female,50,60000,1
2/5/2022,3000,1000,9,Clothing,1000,Facebook,Email,6243,500,3000,108,189,200,Community,2,Female,40,40000,1
2/6/2022,7000,100,10,Accessories,2000,Instagram,Social Media,610,500,1000,202,102,100,Events,1,Female,30,40000,0
2/6/2022,2000,700,16,Accessories,5000,Instagram,Social Media,9275,50,2000,184,274,200,Events,2,Female,30,80000,0
2/6/2022,2000,500,4,Accessories,2000,Instagram,Social Media,11917,500,1000,290,129,50,Community,4,Female,40,100000,0
2/7/2022,3000,500,10,Accessories,5000,Instagram,Email,10178,500,3000,327,240,200,Social Media,5,Female,20,80000,0
2/7/2022,5000,700,7,Clothing,8000,Facebook,In-Store Event,5364,200,1000,91,133,100,Social Media,2,Female,20,20000,0
2/7/2022,10000,1000,19,Clothing,2000,Email,Networking Event,13967,200,1000,258,156,200,Events,1,Female,60,100000,0
2/7/2022,7000,1000,10,Clothing,5000,Email,Social Media,2148,500,1000,321,157,50,Social Media,4,Female,40,60000,1
2/8/2022,7000,700,11,Clothing,2000,Instagram,Social Media,6881,500,2000,436,189,100,Community,1,Female,30,60000,0
2/8/2022,5000,500,6,Home Goods,2000,Instagram,In-Store Event,2881,1000,1000,205,99,100,Community,4,Male,30,100000,0
2/8/2022,5000,700,8,Home Goods,5000,LinkedIn,Email,605,200,500,51,51,100,Social Media,2,Male,30,80000,0
2/9/2022,5000,500,11,Clothing,8000,Instagram,Email,12245,200,500,348,48,200,Referral,3,Non-Binary,20,60000,1
2/9/2022,10000,700,9,Accessories,5000,Email,Social Media,6318,3000,2000,180,99,100,Events,2,Female,40,80000,0
2/9/2022,2000,500,7,Home Goods,5000,Instagram,Networking Event,10386,3000,1000,437,250,50,Community,3,Male,30,40000,0
2/10/2022,10000,700,7,Clothing,1000,LinkedIn,Email,10425,50,100,302,53,100,Events,4,Female,50,60000,0
2/10/2022,7000,300,6,Clothing,2000,Instagram,In-Store Event,881,1000,1000,2,136,200,Referral,2,Male,50,40000,0
2/10/2022,5000,300,12,Clothing,5000,Facebook,Social Media,11428,50,1000,448,161,50,Community,5,Female,40,100000,0
2/10/2022,7000,1000,9,Accessories,1000,Email,Social Media,4856,50,2000,398,291,50,Events,3,Male,50,60000,1
2/11/2022,5000,300,11,Home Goods,2000,Facebook,Email,6418,200,100,83,80,400,Social Media,5,Non-Binary,30,80000,1
2/11/2022,10000,500,15,Accessories,5000,Instagram,Email,1816,200,1000,213,219,50,Social Media,2,Non-Binary,40,40000,0
2/11/2022,10000,300,9,Clothing,1000,Facebook,Networking Event,5954,1000,2000,33,84,200,Social Media,2,Female,40,80000,1
2/12/2022,5000,100,12,Clothing,2000,Email,In-Store Event,11394,500,2000,49,82,100,Referral,4,Male,40,40000,0
2/12/2022,3000,100,12,Accessories,5000,Instagram,Social Media,13607,3000,500,288,66,200,Community,1,Female,20,60000,1
2/12/2022,7000,300,10,Home Goods,5000,Instagram,In-Store Event,4574,500,2000,328,233,50,Events,5,Female,30,80000,0
2/13/2022,10000,1000,7,Accessories,8000,Facebook,In-Store Event,5304,200,1000,258,197,200,Community,3,Male,30,20000,0
2/13/2022,3000,500,9,Accessories,5000,Instagram,Social Media,1406,500,1000,257,258,50,Social Media,4,Female,40,40000,0
2/13/2022,7000,1000,9,Clothing,2000,Facebook,Social Media,8121,3000,3000,387,176,100,Referral,2,Female,50,60000,0
2/13/2022,7000,700,12,Home Goods,8000,Instagram,Social Media,1162,500,3000,271,297,50,Events,4,Male,40,40000,0
2/14/2022,7000,500,5,Accessories,5000,Facebook,Social Media,14107,1000,1000,181,279,200,Social Media,4,Male,50,40000,0
2/14/2022,3000,700,15,Clothing,2000,Instagram,Email,7218,3000,500,32,299,200,Social Media,4,Female,20,40000,0
2/14/2022,7000,500,10,Accessories,1000,Facebook,Social Media,9154,50,1000,264,128,100,Community,3,Female,50,40000,0
2/15/2022,10000,700,9,Clothing,5000,Instagram,Email,11594,500,100,312,179,100,Community,5,Non-Binary,40,80000,1
2/15/2022,3000,500,10,Clothing,5000,Instagram,In-Store Event,13372,1000,100,39,291,200,Events,5,Male,20,100000,0
2/15/2022,3000,500,6,Clothing,5000,Instagram,In-Store Event,1442,3000,1000,485,206,200,Social Media,5,Female,40,60000,0
2/16/2022,10000,1000,16,Clothing,5000,LinkedIn,Email,8849,200,3000,307,293,200,Social Media,4,Female,40,20000,0
2/16/2022,3000,1000,7,Clothing,5000,Instagram,Social Media,6915,500,2000,209,174,400,Social Media,3,Male,30,80000,0
2/16/2022,10000,1000,7,Clothing,8000,Email,Social Media,14638,500,1000,271,28,100,Social Media,1,Female,50,60000,0
2/16/2022,5000,500,10,Accessories,5000,Instagram,Social Media,3809,200,1000,135,178,50,Community,5,Male,60,80000,1
2/17/2022,3000,700,5,Clothing,1000,Instagram,Email,1826,500,100,86,40,50,Social Media,5,Male,30,40000,0
2/17/2022,10000,500,10,Clothing,8000,Facebook,Social Media,11409,200,500,59,191,200,Referral,1,Female,40,20000,1
2/17/2022,5000,500,13,Clothing,2000,Facebook,Email,11360,200,100,163,236,100,Events,3,Female,20,60000,1
2/18/2022,5000,300,13,Accessories,5000,LinkedIn,Email,11260,200,2000,2,224,50,Social Media,5,Non-Binary,60,40000,0
2/18/2022,5000,700,10,Clothing,8000,LinkedIn,Email,12084,500,500,14,113,100,Community,1,Male,30,80000,0
2/18/2022,7000,300,9,Clothing,5000,Email,Email,2606,200,2000,101,277,100,Social Media,2,Female,30,60000,0
2/19/2022,3000,500,12,Home Goods,5000,Facebook,Networking Event,14169,500,2000,254,16,50,Events,5,Male,40,40000,1
2/19/2022,5000,1000,11,Accessories,2000,Facebook,In-Store Event,5299,200,500,224,85,50,Community,5,Male,20,60000,0
2/19/2022,10000,300,15,Home Goods,2000,Instagram,Social Media,9339,200,500,209,180,400,Social Media,5,Non-Binary,30,60000,0
2/19/2022,3000,100,5,Clothing,2000,LinkedIn,Social Media,12014,50,2000,22,144,100,Referral,2,Female,20,40000,0
2/20/2022,7000,100,10,Clothing,5000,Facebook,Email,3438,200,3000,234,224,50,Social Media,3,Male,20,40000,1
2/20/2022,5000,1000,8,Accessories,5000,Facebook,Social Media,2983,500,2000,130,53,200,Social Media,4,Female,20,40000,0
2/20/2022,7000,500,8,Clothing,5000,Instagram,Email,12933,1000,1000,157,67,200,Social Media,4,Non-Binary,50,20000,0
2/21/2022,3000,500,7,Clothing,1000,Instagram,Social Media,11598,200,1000,172,106,200,Community,3,Male,60,40000,0
2/21/2022,10000,700,7,Clothing,2000,LinkedIn,In-Store Event,11717,50,1000,16,76,100,Community,5,Male,40,40000,1
2/21/2022,5000,700,6,Home Goods,5000,Instagram,Email,1875,500,3000,369,26,200,Referral,5,Male,40,20000,0
2/22/2022,3000,500,11,Clothing,2000,Facebook,Networking Event,8356,200,2000,441,154,100,Community,3,Female,40,80000,1
2/22/2022,2000,700,8,Home Goods,5000,Instagram,Email,10515,3000,2000,313,71,100,Social Media,2,Male,30,20000,1
2/22/2022,3000,700,8,Home Goods,5000,Email,Social Media,744,500,1000,479,179,200,Social Media,2,Male,30,40000,0
2/22/2022,5000,700,6,Clothing,5000,Instagram,Email,14371,200,2000,365,46,200,Events,3,Female,40,40000,0
2/23/2022,5000,300,8,Accessories,2000,Email,Social Media,2848,200,1000,184,241,100,Events,2,Female,30,40000,0
2/23/2022,10000,1000,7,Accessories,8000,Instagram,Email,9559,500,100,390,276,400,Community,3,Female,40,100000,1
2/23/2022,5000,500,6,Home Goods,1000,Email,Social Media,14935,50,1000,422,104,200,Social Media,3,Female,40,60000,1
2/24/2022,3000,500,11,Clothing,8000,Email,Social Media,11553,50,3000,333,94,200,Social Media,5,Female,40,80000,0
2/24/2022,7000,500,10,Accessories,1000,Instagram,Social Media,979,200,2000,441,218,100,Social Media,3,Non-Binary,50,60000,0
2/24/2022,7000,100,11,Clothing,1000,Facebook,Social Media,11154,1000,100,183,169,100,Social Media,4,Male,40,60000,1
2/25/2022,3000,300,14,Home Goods,8000,Instagram,In-Store Event,2435,500,2000,142,282,100,Community,4,Male,60,100000,0
2/25/2022,3000,700,12,Clothing,2000,Instagram,Social Media,14753,50,500,43,127,50,Referral,4,Female,50,40000,1
2/25/2022,2000,100,9,Clothing,5000,Email,Email,6257,500,500,11,199,50,Social Media,5,Female,20,60000,0
2/25/2022,7000,500,10,Accessories,8000,Facebook,Email,12065,200,500,7,34,200,Social Media,4,Female,40,60000,1
2/26/2022,7000,500,13,Home Goods,8000,Instagram,In-Store Event,11713,500,1000,79,143,200,Social Media,5,Male,40,100000,0
2/26/2022,5000,100,11,Accessories,8000,Instagram,Social Media,11884,200,1000,296,291,50,Community,3,Female,40,40000,0
2/26/2022,10000,1000,12,Clothing,2000,Instagram,Social Media,587,500,1000,161,65,100,Social Media,4,Female,40,60000,0
2/27/2022,10000,300,13,Clothing,5000,Email,Email,9932,3000,2000,301,218,50,Community,4,Female,20,20000,0
2/27/2022,7000,500,11,Home Goods,1000,Instagram,Social Media,9264,50,1000,215,55,200,Social Media,5,Female,60,100000,0
2/27/2022,10000,500,9,Accessories,2000,LinkedIn,Email,9505,200,2000,247,144,50,Events,3,Male,50,60000,1
2/28/2022,3000,300,10,Home Goods,8000,LinkedIn,In-Store Event,678,200,500,28,212,200,Events,2,Female,40,80000,0
2/28/2022,3000,100,16,Clothing,2000,Instagram,In-Store Event,10417,200,2000,271,93,200,Community,4,Male,30,80000,0
2/28/2022,3000,700,5,Clothing,5000,Instagram,Email,662,200,2000,132,105,100,Social Media,3,Female,50,60000,0
2/28/2022,2000,1000,14,Accessories,5000,Email,Social Media,3140,1000,2000,4,83,100,Social Media,4,Female,30,60000,1
3/1/2022,5000,300,5,Home Goods,5000,Instagram,Email,9697,3000,1000,243,135,100,Social Media,5,Female,30,60000,0
3/1/2022,10000,700,7,Clothing,8000,Instagram,Social Media,2848,200,2000,29,145,200,Community,5,Female,40,60000,0
3/1/2022,2000,700,13,Home Goods,1000,Instagram,In-Store Event,2921,500,100,116,248,200,Events,3,Male,50,40000,0
3/2/2022,3000,700,13,Accessories,5000,Facebook,Social Media,11447,500,2000,177,17,200,Community,2,Male,20,40000,0
3/2/2022,5000,500,11,Clothing,8000,Email,Social Media,4798,500,100,497,124,200,Referral,4,Male,50,40000,0
3/2/2022,10000,500,8,Clothing,2000,Instagram,Email,4642,200,500,260,1,50,Social Media,4,Female,40,100000,1
3/3/2022,5000,500,10,Clothing,1000,Instagram,In-Store Event,13250,200,1000,234,199,50,Events,4,Female,40,40000,0
3/3/2022,5000,700,16,Accessories,5000,LinkedIn,Social Media,12433,500,2000,140,137,200,Community,4,Male,30,80000,0
3/3/2022,2000,700,6,Clothing,2000,Email,Social Media,5003,200,100,482,202,200,Events,4,Female,30,20000,1
3/3/2022,3000,300,16,Clothing,1000,Facebook,Email,1717,1000,3000,304,281,200,Community,2,Male,20,60000,0
3/4/2022,10000,500,6,Home Goods,8000,Email,Social Media,2974,1000,3000,344,29,200,Events,4,Female,20,20000,1
3/4/2022,10000,1000,12,Clothing,5000,Facebook,In-Store Event,1429,50,2000,49,55,100,Social Media,1,Female,30,60000,1
3/4/2022,2000,700,8,Clothing,8000,Email,Social Media,8458,50,1000,269,118,50,Social Media,1,Female,30,20000,1
3/5/2022,10000,1000,8,Clothing,8000,Instagram,Social Media,9008,3000,2000,107,131,200,Community,4,Male,30,60000,0
3/5/2022,7000,700,14,Accessories,5000,Instagram,Social Media,2002,500,1000,45,230,400,Community,4,Non-Binary,30,60000,0
3/5/2022,10000,500,8,Accessories,1000,Email,Networking Event,920,1000,1000,473,151,100,Social Media,4,Male,30,80000,0
3/6/2022,5000,700,6,Clothing,2000,Facebook,Social Media,14080,50,3000,81,20,100,Social Media,3,Male,30,60000,0
3/6/2022,5000,700,20,Accessories,1000,LinkedIn,Email,6330,500,3000,125,67,100,Social Media,1,Female,40,100000,0
3/6/2022,5000,100,14,Accessories,8000,Instagram,Social Media,14547,500,3000,83,125,50,Community,3,Female,40,80000,1
3/6/2022,7000,500,11,Clothing,1000,LinkedIn,Social Media,4858,1000,500,289,42,100,Community,4,Male,20,20000,0
3/7/2022,3000,700,9,Clothing,2000,LinkedIn,Networking Event,1949,50,500,70,181,400,Events,3,Female,30,40000,0
3/7/2022,2000,300,12,Clothing,5000,Instagram,In-Store Event,6311,200,500,174,99,200,Events,4,Female,40,20000,0
3/7/2022,5000,700,9,Clothing,2000,Email,Social Media,9119,200,1000,315,239,200,Social Media,4,Female,30,40000,0
3/8/2022,7000,700,10,Accessories,2000,Facebook,Email,8371,1000,1000,329,199,200,Social Media,3,Female,60,60000,0
3/8/2022,3000,1000,16,Accessories,5000,LinkedIn,In-Store Event,9088,3000,1000,462,115,100,Events,5,Male,40,100000,1
3/8/2022,7000,100,14,Clothing,1000,Facebook,Social Media,14027,3000,2000,336,114,400,Events,5,Male,30,60000,0
3/9/2022,10000,500,13,Clothing,1000,Email,Social Media,9487,3000,2000,394,141,100,Community,5,Female,40,80000,1
3/9/2022,2000,700,9,Clothing,2000,Facebook,Social Media,606,50,2000,353,118,400,Events,4,Male,40,40000,0
3/9/2022,7000,500,10,Accessories,5000,Instagram,Social Media,4549,50,2000,90,92,200,Social Media,3,Female,30,40000,1
3/9/2022,5000,700,18,Clothing,5000,Instagram,Email,8789,50,100,468,8,100,Events,3,Male,30,80000,0
3/10/2022,10000,700,5,Accessories,2000,Facebook,Networking Event,2403,200,100,350,72,100,Social Media,4,Female,40,40000,0
3/10/2022,3000,300,3,Clothing,5000,Email,In-Store Event,8149,1000,2000,433,25,100,Social Media,3,Female,60,80000,0
3/10/2022,7000,500,7,Accessories,2000,Facebook,Social Media,4070,1000,1000,248,238,50,Social Media,4,Female,30,40000,1
3/11/2022,10000,500,9,Home Goods,8000,Facebook,Social Media,11993,200,1000,131,144,100,Social Media,4,Female,30,80000,1
3/11/2022,10000,500,12,Clothing,1000,Instagram,Email,5876,500,100,168,67,200,Social Media,1,Male,30,80000,0
3/11/2022,7000,1000,8,Clothing,5000,Facebook,Email,542,3000,500,442,187,200,Events,4,Male,40,60000,0
3/12/2022,5000,700,13,Home Goods,8000,Instagram,Social Media,6885,500,2000,59,130,100,Social Media,1,Female,40,80000,0
3/12/2022,7000,700,10,Clothing,8000,Email,Social Media,2077,50,2000,368,220,100,Community,1,Female,30,40000,0
3/12/2022,10000,700,10,Accessories,1000,LinkedIn,In-Store Event,12882,500,3000,336,280,200,Community,5,Female,50,40000,0
3/12/2022,7000,500,7,Clothing,2000,Facebook,Networking Event,6565,200,1000,240,276,100,Social Media,3,Female,30,40000,0
3/13/2022,2000,1000,7,Accessories,5000,Instagram,Social Media,6385,500,1000,189,139,100,Events,4,Female,40,40000,0
3/13/2022,10000,700,12,Clothing,1000,Instagram,Social Media,12975,200,2000,495,53,200,Events,3,Non-Binary,30,40000,0
3/13/2022,7000,700,16,Home Goods,8000,Facebook,Email,9076,50,1000,339,0,100,Social Media,4,Male,50,80000,1
3/14/2022,7000,1000,15,Accessories,5000,Facebook,In-Store Event,13606,3000,1000,280,127,50,Social Media,2,Female,50,20000,0
3/14/2022,3000,500,9,Accessories,5000,Email,Social Media,12163,500,3000,231,0,100,Community,4,Male,50,100000,0
3/14/2022,7000,700,15,Accessories,1000,Instagram,Email,4077,500,2000,470,172,100,Referral,5,Female,30,100000,1
3/15/2022,5000,300,6,Accessories,5000,Email,Social Media,3738,3000,3000,462,265,100,Community,5,Female,40,60000,0
3/15/2022,7000,500,15,Clothing,5000,Facebook,In-Store Event,5744,200,500,288,295,100,Social Media,2,Female,40,100000,0
3/15/2022,3000,500,9,Home Goods,8000,Instagram,In-Store Event,10388,200,1000,274,255,100,Social Media,4,Male,60,80000,1
3/15/2022,7000,1000,11,Home Goods,1000,Facebook,Email,2634,1000,2000,312,173,200,Events,5,Female,30,60000,0
3/16/2022,10000,1000,11,Clothing,1000,Instagram,In-Store Event,4392,200,500,14,44,200,Community,2,Male,50,60000,0
3/16/2022,2000,700,15,Home Goods,2000,Facebook,Email,11228,1000,2000,40,140,200,Social Media,1,Male,30,60000,0
3/16/2022,10000,700,18,Accessories,1000,Email,Email,4821,200,500,452,26,100,Social Media,5,Male,30,20000,0
3/17/2022,5000,700,10,Accessories,5000,Facebook,In-Store Event,6276,50,2000,207,232,50,Social Media,4,Female,20,40000,0
3/17/2022,10000,1000,9,Clothing,8000,Email,In-Store Event,11084,500,2000,59,208,100,Community,3,Male,30,60000,0
3/17/2022,7000,500,10,Clothing,2000,Facebook,Social Media,14685,200,500,364,49,200,Social Media,2,Male,30,20000,0
3/18/2022,7000,500,11,Clothing,8000,Instagram,Social Media,13305,1000,1000,239,60,100,Social Media,4,Male,30,100000,0
3/18/2022,7000,300,14,Clothing,1000,Facebook,In-Store Event,6328,500,2000,95,242,100,Events,3,Male,20,60000,1
3/18/2022,10000,700,7,Accessories,1000,Facebook,Networking Event,4315,3000,2000,277,268,50,Community,4,Male,50,40000,1
3/18/2022,5000,700,13,Clothing,1000,Instagram,In-Store Event,795,1000,1000,426,139,400,Community,3,Male,40,40000,1
3/19/2022,5000,500,13,Clothing,2000,Instagram,Social Media,913,200,2000,159,156,400,Events,4,Female,50,40000,1
3/19/2022,7000,100,8,Home Goods,8000,Facebook,In-Store Event,6456,1000,1000,396,84,50,Events,4,Female,40,40000,0
3/19/2022,10000,700,16,Clothing,1000,Instagram,In-Store Event,10687,500,1000,421,83,200,Events,4,Male,50,20000,1
3/20/2022,7000,100,7,Clothing,5000,Instagram,Email,6778,500,100,281,275,50,Events,4,Female,40,100000,0
3/20/2022,7000,700,6,Clothing,2000,Facebook,In-Store Event,14816,1000,3000,499,30,100,Community,2,Male,20,40000,1
3/20/2022,5000,1000,10,Clothing,8000,Instagram,Social Media,7168,500,500,208,7,50,Community,3,Male,40,60000,0
3/21/2022,10000,500,16,Accessories,1000,LinkedIn,Social Media,8695,500,1000,132,279,50,Community,1,Female,40,20000,1
3/21/2022,3000,300,10,Accessories,2000,Instagram,Social Media,677,500,2000,380,202,50,Referral,3,Female,40,100000,0
3/21/2022,5000,700,13,Accessories,1000,Email,Email,9437,200,500,432,32,400,Social Media,5,Non-Binary,50,60000,0
3/21/2022,2000,700,8,Clothing,2000,Facebook,Social Media,4854,200,1000,96,297,200,Community,4,Male,40,60000,1
3/22/2022,5000,500,7,Accessories,2000,Email,In-Store Event,9343,500,500,218,142,50,Community,2,Female,30,80000,1
3/22/2022,5000,1000,8,Clothing,8000,Instagram,Email,6414,200,2000,388,36,100,Events,3,Female,50,60000,0
3/22/2022,5000,100,7,Clothing,5000,LinkedIn,Social Media,5982,50,1000,484,146,50,Events,1,Female,40,20000,0
3/23/2022,7000,500,14,Clothing,5000,Facebook,In-Store Event,12581,50,2000,70,227,100,Referral,2,Non-Binary,20,40000,0
3/23/2022,5000,700,7,Clothing,5000,Email,Social Media,3771,500,2000,431,33,200,Social Media,3,Male,40,40000,0
3/23/2022,5000,1000,8,Clothing,1000,Instagram,Social Media,7187,200,2000,273,236,50,Social Media,3,Male,40,60000,0
3/24/2022,3000,300,9,Clothing,2000,Instagram,Social Media,11174,1000,2000,350,211,200,Community,3,Female,40,40000,1
3/24/2022,5000,700,11,Home Goods,8000,Facebook,Social Media,5892,200,1000,133,139,100,Community,2,Male,60,80000,0
3/24/2022,3000,700,16,Clothing,8000,Instagram,Social Media,789,500,1000,65,189,50,Community,4,Female,20,40000,1
3/24/2022,2000,500,7,Clothing,8000,Facebook,In-Store Event,9494,200,2000,126,95,100,Community,4,Male,40,40000,0
3/25/2022,7000,300,11,Clothing,8000,Instagram,Social Media,11222,500,3000,204,193,400,Social Media,5,Female,50,100000,0
3/25/2022,7000,1000,9,Accessories,1000,Facebook,In-Store Event,14809,200,1000,297,295,200,Referral,2,Male,40,100000,0
3/25/2022,7000,300,12,Clothing,2000,LinkedIn,Social Media,8925,3000,1000,116,151,50,Community,5,Male,30,100000,0
3/26/2022,5000,500,8,Home Goods,1000,Facebook,Social Media,907,3000,1000,435,222,200,Referral,4,Non-Binary,30,60000,0
3/26/2022,5000,500,9,Home Goods,2000,Email,Social Media,1193,1000,1000,266,195,400,Social Media,3,Male,40,20000,1
3/26/2022,10000,1000,17,Clothing,1000,Facebook,Networking Event,1669,3000,100,281,87,100,Social Media,3,Male,30,80000,0
